SERV_PROV_CODE,B1_PER_ID1,B1_PER_ID2,B1_PER_ID3,B1_WORK_DESC,REC_DATE,REC_FUL_NAM,REC_STATUS
ASHEVILLE,17CAP,00000,002DY,CONCRETE WORK ON  NEW 7 STORY CONDO COMPLEX. 4-6-17. 5:30A.M. POUR ONE DAY ONLY 4/6/17. WILL EMAIL FRANK WITH NOTIFICATION LETTER TO NEIGBORS. OKAY TO SUBMIT TODAY FOR TOMORROW PER JAY EICHHORN.,2017-04-05 10:29:17.030,KAKBAR,A
ASHEVILLE,17CAP,00000,002DZ,CONVERTING EXISTING SINGLE FAMILY TO DUPLEX (DOWNSTAIRS). FULL GUT IN DOWNSTAIRS CONVERTING INTO A TWO BEDROOM TWO-BATHROOM APARTMENT. ADD LOAD BEARING WALL DOWN CENTER BEAM. TWO BEDROOM WINDOWS MADE LARGER TO ACCOMMODATE EGRESS. HVAC MINI SPLIT INSTALLED. FOR CREST INVESTMENTS. REF 17-03093 (UPSTAIRS DUPLEX).,2017-04-05 10:57:44.040,ATESNER,A
ASHEVILLE,17CAP,00000,002E0,"FORMER AARON'S STORE-DEMO EXISTING CEILINGS INCLUDING GRID, TILES, LIGHT FIXTURES, HVAC DUCTWORK. DEMO INTERIOR DRYWALL PARTITIONS AND CARPET. REMOVE EXISTING TOILET ROOMS INCLUDING PLUMBING FIXTURES. CUT TWO ACCESS OPENINGS IN CMU WALL SEPERATING ADVANCE AUTO PARTS AND AARONS. ROTATE EXISTING SPRINKLER HEADS UP IN EXPANSION SPACE AFTER REMOVAL OF CEILING. PROVIDE NEW LED LIGHTING THROUGHOUT EXPASION SPACE.
ADVANCE AUTO PARTS-DISCONNECT ELECTRICAL SERVICE FORM ADVACNE AUTO PARTS STORE, BACKFEED ADVANCE AUTO PANEL FORM EXISTING DISTRIBUTION PANEL IN AARONS. DEMO EXISTING INTERIOR STUD WALLS, GRAB BARS, AND TOILET ACCESSORIES AT TOILET ROOMS TO ALLOW EXPASION TO TOILET ROOMS TO MEET ACCESSIBILITY CODE. DEMO EXISTING DRINKING FOUNTAIN-REPLACE WITH ACCESSIBLE HI-LOW DRINKING FOUNTAINS FROM AARONS. RELOCATE EXISTING EYE WASH STATION FOR ADVANCE AUTO PARTS. REC AMENDMENT TO PROVIDE SEISMIC FLOOR ANCHORS FOR SHELVING UNITS FOR THE ADVANCE AUTO PARTS EXPANSION UPFIT.",2017-04-05 11:18:24.530,KAKBAR,A
ASHEVILLE,17CAP,00000,002E1,Add circuit for outbuilding,2017-04-05 11:23:59.103,PUBLICUSER455,A
ASHEVILLE,17CAP,00000,002E2,PAINTING AND BEAUTIFICATION; CHANGE OF USE FOR OCCUPANCY; REF OPEN FIRE ENFORCEMENT CASE 15-15476S  TENANT NEVER COMPLETED INSPECTIONS TO RECEIVE CO,2017-04-05 11:39:03.350,KAKBAR,A
ASHEVILLE,17CAP,00000,002E3,PAINTING AND BEAUTIFICATION; CHANGE OF USE FOR OCCUPANCY; REF OPEN FIRE ENFORCEMENT CASE 15-15476S  TENANT NEVER COMPLETED INSPECTIONS TO RECEIVE CO. REC'D TRANSMITTAL FORM TO PROVIDE ADDITIONAL PLANS PER ZONING,2017-04-05 11:43:11.077,KAKBAR,A
ASHEVILLE,17CAP,00000,002E4,"REMOVE AND INSTALL NEW KITCHEN WITH SINKS, LIGHTING, AND SMALL HVAC REGISTER RELOCATE. NOT ADDING ANY ELECTRICAL CIRCUITS FOR DAN AND ANGIE BAECHTOLD.",2017-04-05 11:49:33.117,ATESNER,A
ASHEVILLE,17CAP,00000,002E5,"DEMOLITION OF ONE STORY MANUFACTURING BUILDING, APPROX 86000 SQ FT.  UTILITIES DISCONNECTED.  SLAB TO REMAIN IN PLACE.",2017-04-05 11:49:49.807,SCARVER,A
ASHEVILLE,17CAP,00000,002E6,REMOVE AND REPLACE FLOORING AND TRIM WORK IN OFFICE & KITCHEN AREA DUE TO WATER DAMAGE FROM BROKEN WATER PIPE ABOVE FOR 60 N MARKET STREET CONDO ASSOCIATION UNIT 313;,2017-04-05 11:51:20.587,SSALYER,A
ASHEVILLE,17CAP,00000,002E7,Rezone a portion of property so the entire parcel is zoned NCD,2017-04-05 11:54:03.457,PMCFARLAND,A
ASHEVILLE,17CAP,00000,002E8,"REMOVE AND REPLACE FLOORING, PAINTING AND REPAIR FEW SECTIONS OF DRYWALL DUE TO WATER DAMAGE FROM ABOVE UNIT FOR 60 N MARKET STREET CONDO ASSOCIATION UNIT 413;",2017-04-05 11:58:25.653,SSALYER,A
ASHEVILLE,17CAP,00000,002E9,REPLACING TUBS IN SPA TREATMENT ROOMS (4) TOTAL.,2017-04-05 11:58:54.533,TGORDON,A
ASHEVILLE,17CAP,00000,002EA,"-----Original Message-----
From: Andrew Cowan [mailto:cowanca@hotmail.com] 
Sent: Tuesday, April 04, 2017 6:38 PM
To: Carroll Cowan
Subject: 53 Burton St./ Pods???

Below is the site plan for the structures that are being erected at this location.
They are described as portable, however they are 20'x10' and require a ""wide load permit"" to be moved on the road.
They can be picked up by fork truck but require 10' forks. They are sitting on wooden blocks and will have no power to them.
There are 22 of the 20' x10''s and 6 15'x10''s. 
From the description given and the site plan by the installer, it does not appear likely that they will ever be moved.


Andrew Cowan
Assistant Fire Marshal FM-24
Asheville Fire Department
Office       828-251-4079
Cell           828-552-1187
Fax            828-232-4515
Email  ccowan@ashevillenc.gov",2017-04-05 12:09:34.607,MLIPE,A
ASHEVILLE,17CAP,00000,002EB,"Waiver - NEW SINGLE FAMILY HOME WITH FRONT AND BACK PORCH FOR BRENDA AND PAT COOKE, REC TRANSMITTAL FORM, THE EXTRA KITCHEN IS A MOTHER-IN-LAW SUITE, THIS IS NOT A SEPARATE UNIT AND WILL ONLY BE USED TO PERSONAL USE, NOT RENTED OUT AS AN APARTMENT",2017-04-05 12:12:23.327,KAKBAR,A
ASHEVILLE,17CAP,00000,002EC,NEW SINGLE FAMILY HOME WITH FRONT AND BACK PORCH FOR BRENDA AND PAT COOKE,2017-04-05 12:15:32.383,KAKBAR,A
ASHEVILLE,17CAP,00000,002ED,MINOR SUBDIVISION TWO LOTS FOR GREEENE RIVER LLC,2017-04-05 12:33:42.587,KAKBAR,A
ASHEVILLE,17CAP,00000,002EE,"INTERIOR NON-STRUCTURAL DEMO. REMOVAL OF WALLS, OLD PLUMBING INCLUDING PIPES, TOLIETS, AND VANITIES. REMOVAL OF OLD HEATING SYSTEM INCLUDING RADITATORS. REMOVAL OF INTERIOR CHIMNEY THAT DOES NOT EXTEND ABOVE THE ROOF. WORKING WITH MEDLOCK AND ASSOCIATES FOR STRUCTURAL ENGINEERING. THEY REQUIRE NON-STRUCTURAL DEMO TO OCCUR FIRST IN ORDER TO SUPPLY STRUCTURAL PLAN FOR CHARLIE SCHIEREN.",2017-04-05 13:21:15.473,ATESNER,A
ASHEVILLE,17CAP,00000,002EF,BREEZEWAY ENCLOSURE FROM SIDEWALK TO BULIDNG FOR BUS UNLOADING AT IRA B JONES ELEMENTARY SCHOOL,2017-04-05 13:24:57.047,SSALYER,A
ASHEVILLE,17CAP,00000,002EG,MINOR SUBDIVISION FOR 2 LOTS FOR JESSICA AVERY BELL,2017-04-05 13:39:22.117,SSALYER,A
ASHEVILLE,17CAP,00000,002EH,"Replacing electric water heater with tankless water heater, extending gas line and connecting water lines. Electrician to install 110v receptacle.",2017-04-05 13:43:30.040,PUBLICUSER78,A
ASHEVILLE,17CAP,00000,002EI,MINOR SUBDIVISION FOR 2 LOTS FOR SONIA WORLEY;,2017-04-05 13:53:34.283,SSALYER,A
ASHEVILLE,17CAP,00000,002EJ,"INSTALL PAINT BOOTH WITH FIRE SUPPRESSION SYSTEM FRO NEW PECO, INC;REF 15-07806 FOR ORIGINAL APPROVAL & CO. REC AMENDMENT ADDING ADDITIONAL EXHAUST FAN. IDENTICAL TO THE ONE IN THE PAINT BOOTH.  WILL BE USED TO VENTILATE WELD AREA.",2017-04-05 13:56:11.083,MLIPE,A
ASHEVILLE,17CAP,00000,002EK,"ASHEVILLE CITY MARKET SOUTH- AT BILTMORE PARK TOWN SQUARE.
TOTAL AT ONE TIME: 50 TOTAL ESITMATED FOR DURATION OF EVENT: 200
WEDNESDAYS FROM 12NOON TO 4PM FROM APRIL 5, 2017 TO NOVEMBER 29, 2017
MAX 35 VENDORS WITH 10X10 TENTS",2017-04-05 14:06:30.217,ATESNER,A
ASHEVILLE,17CAP,00000,002EL,"New Restaurant existing building, variance approved for use, phased permitting, drawings requirements-Zoning, Building, Process Questions",2017-04-05 14:22:07.163,SCARVER,A
ASHEVILLE,17CAP,00000,002EM,APPLIED FOR A MISD FOR 2 LOTS FOR DIANE DUERMIT.,2017-04-05 14:23:13.937,ATESNER,A
ASHEVILLE,17CAP,00000,002EN,Waiver - DEMO ENTIRE HOUSE INCLUDING FOUNDATION FOR DIANE DUERMIT.,2017-04-05 14:35:06.240,ATESNER,A
ASHEVILLE,17CAP,00000,002EO,Permit 17-03075 requires a Flood Plain Development Permit,2017-04-05 14:49:04.210,ADMIN,A
ASHEVILLE,17CAP,00000,002EP,Waiver - ADDITION OF ONE SINGLE STORY ON EXISTING HOME. LIVING AND STORAGE SPACE FOR STEPHANIE MORGAN,2017-04-05 14:54:16.643,KAKBAR,A
ASHEVILLE,17CAP,00000,002EQ,INSTALL A 3 TON A/C UNIT WITH COIL,2017-04-05 14:59:16.877,PUBLICUSER123,A
ASHEVILLE,17CAP,00000,002ER,"waiver-NEW SINGLE FAMILY HOME AND ATTACHED GARAGE FOR DIANE DUERMIT. REC'D AMENDMENT TO SUBMIT NEW HOUSE PLAN ON LOT. SAME FOOTPRINT JUST SMALLER HOUSE.REC'D ANOTHER AMENDMENT TO GO BACK TO THE ORIGINAL PLAN THAT WAS SUBMITTED. GOING TO BE THE EXACT SAME THAT WAS SUBMITTED BEFORE. PER FRANK HE'S OK WITH NOT HAVING TO SEE THE REVISED AMENDMENT, BECAUSE IT'S ALREADY BEEN APPROVED ONE TIME BEFORE. REC'D AMENDMENT TO SUBMIT NEW HOUSE PLAN ON LOT. PER ROBERT SAME FOOTPRINT JUST SMALLER HOUSE",2017-04-05 15:26:04.550,ATESNER,A
ASHEVILLE,17CAP,00000,002ES,waiver-NEW SINGLE FAMILY HOME AND ATTACHED GARAGE FOR DIANE DUERMIT.,2017-04-05 15:32:14.350,ATESNER,A
ASHEVILLE,17CAP,00000,002ET,FACE CHANGE ON EXISTING STREET SIGN (FRONT AND BACK)
PAINTED SIGN ON SIDE OF BUILDING. 2 GOOSENECK LIGHTS ADDED ABOVE PAINTED SIGN FOR UNDERGROUND FITNESS; REC AMENDMENT TO REMOVE SIGN NUMBER 2 AND TO ADD A NEW SIGN TO REPLACE THE PAINTED SIGN.,2017-04-05 15:46:11.717,KAKBAR,A
ASHEVILLE,17CAP,00000,002EU,COMMERCIAL LEVEL 1 & GRADING FOR ASHEVILLE WOMENS MEDICAL CENTER;ADDING ADDITIONAL PARKING SPACESTO EXISTING BUILDING;REF 17-02746 FOR INTERIOR RENOVATIONS; REC TRANSMITTAL FORM TO PROVIDE RESPONSE TO LEVEL 1 COMMENTS.,2017-04-05 15:55:25.807,SSALYER,A
ASHEVILLE,17CAP,00000,002EV,Waiver - REMOVE WALL BETWEEN DINING ROOM AND KITCHEN AND ADD PANTRY WALL AND POCKET DOOR. NEW NON-STRUCTURAL HEADER. APPOX. 100 SQ FT. FOR ROBERT SALAJAK,2017-04-05 16:14:19.630,KAKBAR,A
ASHEVILLE,17CAP,00000,002EW,Permit 17-03074 requires a Flood Plain Development Permit,2017-04-05 16:23:51.927,ADMIN,A
ASHEVILLE,17CAP,00000,002EX,"INSTALL 3-TON HEAT PUMP, RECONNECT ELECTRICAL FOR THE SPA AT BILTMORE",2017-04-05 17:04:24.237,ACARROLL,A
ASHEVILLE,17CAP,00000,002EY,MOVE RETURN,2017-04-06 07:30:17.310,PUBLICUSER82,A
ASHEVILLE,17CAP,00000,002EZ,ADD 3 PARTITION WALLS. MOVE EXISTING WALL TO DECREASE TWO OFFICE SIZES. CHANGE OUT ALL CARPET AND PAINT. SHIFT THREE DOORDS. EXPANDING INTO THE ADJACENT SPACE; NO PLUMBING FIXTURES ADDED FOR KELLER WILLIAMS,2017-04-06 08:48:21.747,ATESNER,A
ASHEVILLE,17CAP,00000,002F0,replacing existing HP and AH with new HP and AH and adding duct work,2017-04-06 08:50:07.263,PUBLICUSER647,A
ASHEVILLE,17CAP,00000,002F1,"GRADING, ZONING AND DRIVEWAY FOR FUTURE SINGLE FAMILY HOME FOR NCI PROPERTIES, LLC",2017-04-06 09:02:18.780,SSALYER,A
ASHEVILLE,17CAP,00000,002F2,"GRADING, ZONING AND DRIVEWAY FOR FUTURE SINGLE FAMILY HOME FOR NCI PROPERTIES, LLC",2017-04-06 09:11:06.567,SSALYER,A
ASHEVILLE,17CAP,00000,002F3,PUTTING A FENCE IN THE PARKING LOT 6' TALL WITH AUTOMATIC GATE AND INSTALLING A LIFTMASTER LA500 GATE OPERATOR WITH PHOTO EYE WITH AN SOS EMERGENCY SERVICES SENSOR FOR ECHO MOUNTAIN STUDIOS.,2017-04-06 10:03:27.717,ATESNER,A
ASHEVILLE,17CAP,00000,002F4,REMOVE INVASIVE SPECIES TREE (PAULOWNIA) THAT IS DAMAGING RETAINING WALL FOR GARY SCHWARTZ.,2017-04-06 10:28:42.617,ATESNER,A
ASHEVILLE,17CAP,00000,002F5,"install 100,000 btu gas furnace, 3 ton air conditioner, reconnect electrical",2017-04-06 10:29:56.397,PUBLICUSER107,A
ASHEVILLE,17CAP,00000,002F6,RESEARCH REQUEST FOR VERIFICATION OF LEGAL NON CONFORMING LOT FOR LINDSAY THOMPSON,2017-04-06 11:10:11.517,SSALYER,A
ASHEVILLE,17CAP,00000,002F7,"CLOSING IN THE GARAGE TO MAKE AN OFFICE.  GARAGE OPENING IS BEING REPLACED WITH FRENCH DOORS AND SIDELIGHTS, HEADER TO SPAN THE SECTION. REPAIR OF THE EXISTING ROOF RAFTERS. NO PLUMBING, NO HEATING, NO NEW ELECTRICAL, PERSONAL USE FOR RENEE ELI. REC'D MINOR WORK TO INSTALL (2) 2 TON DUCTLESS MINI SPLIT HEAT PUMPS, NEW ELECTRICAL TO EQUIPMENT FOR RENEE ELI.",2017-04-06 11:15:02.770,ATESNER,A
ASHEVILLE,17CAP,00000,002F8,"CAROLINA MOUNTAIN CHEESE FESTIVAL. LOCAL FOOD VENDORS WILL SELL PRODUCTS. OFFERING WORKSHOPS, DEMONSTRATIONS FOCUSED ON CHEESE. THERE WILL BE GAMES, PHOTO BOOTH, ANIMALS, RAFFLE ITEMS, AND ACOUSTIC ENTERTAINMENT. (30) 10X10 TENTS, SUNDAY, APRIL 23, 2017 FROM 12PM-4PM",2017-04-06 11:50:14.190,ATESNER,A
ASHEVILLE,17CAP,00000,002F9,"COMMERCIAL LEVEL 1 AND GRADING FOR  FUTURE COOK OUT RESTAURANT, RENOVATIONS OF EXISTING BUILDING, DOUBLE DRIVE THRU, AND PARKING LOT RECONSTRUCTION; REC'D TRANSMITTAL FORM TO PROVIDE RESUBMITTAL OF LEVEL I SITE PLAN AND PACKAGE.",2017-04-06 12:49:23.623,SSALYER,A
ASHEVILLE,17CAP,00000,002FA,INSTALL GFCI RECEPTACLE FOR GAS WATER HEATER FOR TIFFANY TYLER,2017-04-06 12:50:19.973,ACARROLL,A
ASHEVILLE,17CAP,00000,002FB,TEMPORARY SIGN FOR PIZZA HUT. NOW OPEN AND BUFFET. FROM 4/6/17 TO 5/6/17 LOCATED AT THE PARKING LOT.,2017-04-06 13:27:28.303,ATESNER,A
ASHEVILLE,17CAP,00000,002FC,TEMPORARY BANNER FOR THE SPRING TIME PROMOTION. LOCATED AT THE SPACE BETWEEN THE AWNING AND THE OUTSIDE SIGN. FROM 4/7/17 TO 6/5/17. REC AMENDMENT TO ADJUST DATES. SIGN PERMIT WAS NOT GIVEN TO THE CUSTOMER INITIALLY; CUSTOMER WAS ALLOWED TO LEAVE AND WAS EXPECTING AN EMAIL. SIGN DID NOT GO UP UNITL 4/28/17.NEW DATES ARE 4/28/17-6/27/2017,2017-04-06 13:45:00.930,ATESNER,A
ASHEVILLE,17CAP,00000,002FD,"HRC MAJOR WOARK FOR CHIPMUNK COTTAGES GARAGE & SITE RENOVATIONS; CREATING PARKING SPACE, RETAINING WALL, PLANTINGS,  NEW STAIRS,REPLACE EXISTING GARAGE DOORS, AND NEW SIDE DOOR ;",2017-04-06 14:10:11.900,SSALYER,A
ASHEVILLE,17CAP,00000,002FE,"HRC MAJOR WORK FOR GALAX COTTAGE GARAGE & SITE RENOVATIONS; CONSTRUCTION OF NEW 1-CAR GARAGE, REMOVING EXISTING GARAGE, REMOVE HEMLOCK TREE, DRIVEWAY REPAIRS, REPAIR BRICK STAIRS, NEW WOOD PICKET HANDRAIL AT LOWER LANDING AND STAIR",2017-04-06 14:18:39.507,SSALYER,A
ASHEVILLE,17CAP,00000,002FF,EXPANSION OF KITCHEN AND ADDITION OF REC ROOM. DECK ADDITION ON THE 2ND LEVEL. KITCHEN (2ND FLOOR) WILL BE PUSHED OUT AND EXPANDED BY 8X22 FEET. NEW DECK WILL COME OFF THE EXPANDED KITCHEN AND BE 15X8 FEET. THE TOTAL FOOTPRINT OF THE EXPANDED KITCHEN AREA AND NEW DECK WILL BE THE NEW REC ROOM ON THE BOTTOM FLOOR. CREATING SLAB FOR THE REC ROOM WHICH WILL BE ENCLOSED. SLAB WILL BE 296 SQ FT. DECK ON TOP OF THE REC ROOM FOR CARRIE AND TOM GROTE.,2017-04-06 14:24:29.363,ATESNER,A
ASHEVILLE,17CAP,00000,002FG,"Waiver - RESIDENTIAL INTERIOR DEMO AND RENOVATION OF KITCHEN & BATH, REMOVE WALL WITH LVL BEAM, ENCLOSE STAIRWELL AND STORAGE CLOSET, UPGRADE ELECTRICAL 100 AMP TO 200 AMP;CHANGING BOOTS & REGISTERS ON EXISTING DUCT WORK;",2017-04-06 14:33:58.923,SSALYER,A
ASHEVILLE,17CAP,00000,002FH,Installation of two systems both gas furnace and air conditioners and one ductless system.,2017-04-06 15:16:14.127,PUBLICUSER126,A
ASHEVILLE,17CAP,00000,002FI,PUSHCART RENEWAL FOR 2017 SPIRITEX,2017-04-06 15:41:49.577,ATESNER,A
ASHEVILLE,17CAP,00000,002FJ,Waiver - NEW SINGLE FAMILY HOME FOR JUNE GARTRELL
REC AMENDMENT CHANGING ELECTRICAL CONTRACTOR;,2017-04-06 16:03:05.343,SSALYER,A
ASHEVILLE,17CAP,00000,002FK,NEW SINGLE FAMILY HOME FOR JUNE GARTRELL,2017-04-06 16:10:46.130,SSALYER,A
ASHEVILLE,17CAP,00000,002FL,"From: Jay Eichhorn 
Sent: Friday, April 07, 2017 8:18 AM
To: Misty Lipe
Subject: Fwd: 56 Oteen Church Rd. 

Please start a record on this. I already sent to Steve or Gary sanders to send someone by. 

Sent from my iPhone

Begin forwarded message:
From: Carl Caughorn <CCaughorn@ashevillenc.gov>
Date: April 7, 2017 at 1:59:03 AM EDT
To: Jay Eichhorn <JEichhorn@ashevillenc.gov>
Subject: 56 Oteen Church Rd. 
Hello Jay. Just wanted to pass along that there has been a tree fall through the mobile home at this address. The tenant has left with friends, and I have left a message with the property owner. When he calls back, I will advise him to contact you guys first thing in the morning. If there is anything you need, let me know. 

Thanks
Carl Caughorn

Sent from my iPhone",2017-04-07 08:56:14.793,MLIPE,A
ASHEVILLE,17CAP,00000,002FM,PAINT PICTURE ON GLASS FRONT WINDOW FOR SPARKY'S TOY AND SUPPLY,2017-04-07 09:02:37.310,KAKBAR,A
ASHEVILLE,17CAP,00000,002FN,2- TEMP SIGNS AT ROAD FOR BETTER BUSINESS BUREAU 4-22-17 THRU 4-22-17 (1 DAY),2017-04-07 09:09:18.253,SSALYER,A
ASHEVILLE,17CAP,00000,002FO,2017 ANNUAL MAINTENANCE,2017-04-07 09:44:36.593,ATESNER,A
ASHEVILLE,17CAP,00000,002FP,GRADING AND ZONING TO REMOVE AND REPLACE ARTIFICIAL TURF ON FOUR EXISTING SOCCER FIELDS IN THE JBL SOCCER COMPLEX;,2017-04-07 09:48:42.890,SSALYER,A
ASHEVILLE,17CAP,00000,002FQ,TEMPORARY SIGN FOR STANTON OPTICAL. HANGING (2) "OPENING SOON" SIGN. FROM 4/7/17-6/6/17. LOCATED AT THE FRONT/TOP OF BUILDING.,2017-04-07 10:06:06.017,ATESNER,A
ASHEVILLE,17CAP,00000,002FR,*LIMITED SCOPE WORK8  Preliminary/rough grading to excavate/remove buried solid waste to prepare for future internal driveway connection within existing facility.  Note: Excavation only.  This permit application does not propose any fill in the SFHA.  NO WORK WILL TAKE PLACE IN THE FLOODWAY.,2017-04-07 10:12:32.557,CCOLLINS,A
ASHEVILLE,17CAP,00000,002FS,"install  3 ton heat pump and coil, reconnect electrical",2017-04-07 10:30:02.913,PUBLICUSER107,A
ASHEVILLE,17CAP,00000,002FT,"DIAMOND BRAND GEAR SWAP APRIL 22, 2017 FROM 9AM-2PM, WITH (15) 10X10 TENTS",2017-04-07 11:02:56.497,ATESNER,A
ASHEVILLE,17CAP,00000,002FU,NEW SIGNS FOR THE JARGON RESTAURANT (1) PROJECTING AND (1) WALL MOUNT. WILL BE ATTACHED WILL BRACKET TO WALL (4) 3/8" THREADED ROD AND 6" IMBEDED. WILL BE ILLUMINATED.,2017-04-07 11:26:28.273,ATESNER,A
ASHEVILLE,17CAP,00000,002FV,NEW SIGNS FOR THE JARGON RESTAURANT (1) PROJECTING AND (1) WALL MOUNT. WILL BE ATTACHED WILL BRACKET TO WALL (4) 3/8" THREADED ROD AND 6" IMBEDED. WILL BE ILLUMINATED.,2017-04-07 11:32:19.480,ATESNER,A
ASHEVILLE,17CAP,00000,002FW,FOSTER CARE FOR RIMA VESELY-FLAD. LANDLINE: YES,2017-04-07 11:43:25.703,ATESNER,A
ASHEVILLE,17CAP,00000,002FX,"REPAIR REPLACEMENT FOR WATER DAMAGE TO CEILING AND FLOOR, REMOVE DROP CEILING, INSULATION AND DRY AREA FOR THE GENTLEMAN'S GALLERY.",2017-04-07 12:23:21.990,ATESNER,A
ASHEVILLE,17CAP,00000,002FY,REPLACE HEAT PUMP AND RECONNECT ELECTRICAL FOR THOMPSON CONDO,2017-04-07 12:33:50.847,MLIPE,A
ASHEVILLE,17CAP,00000,002FZ,ADDING A NEW DECK (16X40) CHANGING A DOUBLE WINDOW TO DOOR FOR DECK FOR ERIC SCHREINER,2017-04-07 12:42:33.127,KAKBAR,A
ASHEVILLE,17CAP,00000,002G0,CREATING 1 BEDROOM HOMESTAY FOR JENNIFER ANDERSON;REF 17-01574S ENFORCEMENT,2017-04-07 12:46:33.290,SSALYER,A
ASHEVILLE,17CAP,00000,002G1,"ASHEVILLE FLEA FOR YA'LL. APRIL 30TH, MAY 28TH, JUNE 25TH, JULY 30TH, AUGUST 27TH, SEPTEMBER 24 AND OCTOBER 29, 2017, 75 VENDORS, (65) 10X10 POP UP TENTS, (3) FOOD TRUCKS, COFFEE TRUCK. VENDOR SETUP 6AM, 8AM OPEN TO PUBLIC, 3PM CLOSE TO PUBLIC, 6PM VACATE. ONE 1000 WATT GENERATOR.",2017-04-07 12:55:08.190,ATESNER,A
ASHEVILLE,17CAP,00000,002G2,"OCCUPANCY FOR 323 SPORTS PERFORMANCE UNITS 2,3,4",2017-04-07 13:09:49.693,SCARVER,A
ASHEVILLE,17CAP,00000,002G3,MINOR SUBDIVISION 2 LOTS FOR TIMOTHY AND JENNIFER BRANTON,2017-04-07 13:47:19.760,KAKBAR,A
ASHEVILLE,17CAP,00000,002G4,"REPLACING OLD FREESTANDING PYLON FOR BUILDING WITH FOUR BUSINESSES, WITH A NEW 19' TALL, DOUBLE-SIDED PYLON SIGN, WITH THREE GOOSENECK LIGHTS TO PROVIDE EXTERNA LIGHTING FOR MERRIMON AVE, LLC",2017-04-07 14:13:55.127,KAKBAR,A
ASHEVILLE,17CAP,00000,002G5,HOMESTAY 2 BEDROOM FOR KATHLEEN DWYER,2017-04-07 14:26:32.017,KAKBAR,A
ASHEVILLE,17CAP,00000,002G6,NEW CONSTRUCTION WITH BACK DECK AND FRONT PORCH WITH EXISTING DRIVEWAY FOR JON PETTIT.
See Plan Review comment notations on approved plans. REC'D AMENDMENT TO ADD DAYLIGHT BASEMENT (PARTIAL) INSTEAD OF FULL CRAWL SPACE. CRAWL SPACE 20X12 DAYLIGHT BASEMENT 26X26.,2017-04-07 14:34:28.857,ATESNER,A
ASHEVILLE,17CAP,00000,002G7,NEW CONSTRUCTION WITH BACK DECK AND FRONT PORCH WITH EXISTING DRIVEWAY FOR JON PETTIT.,2017-04-07 14:39:01.927,ATESNER,A
ASHEVILLE,17CAP,00000,002G8,ADD 14 FOOT BY 20 FOOT LONG DRIVEWAY TO RIGHT OF WALK DENNETT DWYER,2017-04-07 14:44:12.970,KAKBAR,A
ASHEVILLE,17CAP,00000,002G9,"Waiver - NEW SHOWER, TOILET, AND TILE ADD ELECTRICAL FOR HEATED FLOOR IN THE BATHROOM. REPLACE VANITY LIGHTS, RAISE VANITY FOR JOHN ALFORD",2017-04-07 15:03:51.427,KAKBAR,A
ASHEVILLE,17CAP,00000,002GA,"install 5 ton and 2.5 ton hp, reconnect electrical",2017-04-07 15:12:50.713,PUBLICUSER107,A
ASHEVILLE,17CAP,00000,002GB,APPLIED FOR MISD FOR 5 LOTS FOR MICHAEL AND KAREN LEDFORD.,2017-04-07 15:19:27.717,ATESNER,A
ASHEVILLE,17CAP,00000,002GC,"COMMERCIAL INTERIOR DEMO, RENOVATION AND OCCUPANCY FOR TEACCH AUTISTM PROGRAM;",2017-04-07 15:37:17.113,SSALYER,A
ASHEVILLE,17CAP,00000,002GD,INSTALLING FACE ON ROAD SIGN FOR CHILDRENS HOPE ALLIANCE,2017-04-07 15:47:43.547,KAKBAR,A
ASHEVILLE,17CAP,00000,002GE,INSTALLING NEW FACE IN ROAD SIGN FOR RICARDO BEIRRENDACH MD,2017-04-07 15:55:34.543,KAKBAR,A
ASHEVILLE,17CAP,00000,002GF,"HOMESTAY PERMIT FOR FREDRIC ZELLER, JR.",2017-04-07 16:13:07.413,ATESNER,A
ASHEVILLE,17CAP,00000,002GG,"WAS A RESTAURANT, MOVING BACK IN AS RESTAURANT. 
PAINT EXISTING WALLS
REPAIRING EXISTING FIXTURES
INSTALLING KITCHEN EQUIPMENT, UTILIZING EXISTING LAYOUT.
EXHAUST HOOD REMAINS AS EXISTING. FOR OCCUPANCY FOR POLANCO",2017-04-07 16:36:08.997,KAKBAR,A
ASHEVILLE,17CAP,00000,002GH,We will be replacing the water service.,2017-04-08 08:20:24.667,PUBLICUSER83,A
ASHEVILLE,17CAP,00000,002GI,"REMOVE OIL FURNACE AND A/C, INSTALL GAS FURNACE, GAS PIPING AND A/C",2017-04-10 07:56:52.173,PUBLICUSER82,A
ASHEVILLE,17CAP,00000,002GJ,Service Upgarde,2017-04-10 08:10:11.077,PUBLICUSER639,A
ASHEVILLE,17CAP,00000,002GK,Install 1/4" black steel gas lines for appliances; REC AMENDMENT TO ADD ELECTRICAL TO THIS RECORD. ADDING ELECTRICAL TO THE PERMIT: REPLACE EXISTIN 220V RECEPTACLE TO 110V RECEPTACLE FOR GAS RANGE-BOND GAS LINE FOR CARSON SCOOT CARTER RESIDENCE,2017-04-10 08:17:23.250,PUBLICUSER368,A
ASHEVILLE,17CAP,00000,002GL,2 banners are on the building without permits,2017-04-10 08:31:16.287,PSAMS,A
ASHEVILLE,17CAP,00000,002GM,Install New 50' Water Service - CTS PIPE; replace main water lines in house,2017-04-10 08:36:19.640,PUBLICUSER368,A
